,longitud,latitud,tipo
5770,-99.2732520249,19.3841335666,area verde
5771,-99.2705541994,19.3842373346,area verde
5772,-99.2654521995,19.3601259001,area verde
5773,-99.2752665587,19.3624932826,area verde
5774,-99.2820542533,19.3564615315,area verde
5775,-99.2993346783,19.3576580084,area verde
5776,-99.2686239929,19.382113795,area verde
5777,-99.2639181145,19.3787747974,area verde
5778,-99.278841633,19.3544447909,area verde
5779,-99.2772787954,19.3710962717,area verde
5780,-99.2819835183,19.3572896338,area verde
5781,-99.1397006549,19.443716098,area verde
5782,-99.1747259595,19.4076783745,area verde
5783,-99.1412928084,19.4345955503,area verde
5784,-99.1604471772,19.4292745454,area verde
5785,-99.1361027182,19.4062451213,area verde
5786,-99.1744690557,19.3122382571,area verde
5787,-99.1852874071,19.3107722324,area verde
5788,-99.1197486864,19.3270184023,area verde
5789,-99.115498591,19.3304428091,area verde
5790,-99.1237566933,19.3100649541,area verde
5791,-99.1089995977,19.3101651964,area verde
5792,-99.126767922,19.3220330114,area verde
5793,-99.1217751986,19.3111237999,area verde
5794,-99.102476765,19.3016940402,area verde
5795,-99.1210611466,19.3085600095,area verde
5796,-99.1239261126,19.3545402217,area verde
5797,-99.1143231236,19.3150871518,area verde
5798,-99.110159322,19.3167077795,area verde
5799,-99.1352833909,19.3493216795,area verde
5800,-99.1236078329,19.3368883915,area verde
5801,-99.153427491,19.3090324759,area verde
5802,-99.1080807086,19.3239615686,area verde
5803,-99.135575744,19.3310567292,area verde
5804,-99.1161466385,19.3143753889,area verde
5805,-99.1110221518,19.3101700904,area verde
5806,-99.1679410631,19.3142428355,area verde
5807,-99.1308880363,19.3090623433,area verde
5808,-99.1227329172,19.3055704068,area verde
5809,-99.1276807954,19.3102121519,area verde
5810,-99.1090331208,19.3279399384,area verde
5811,-99.1331056753,19.319050179,area verde
5812,-99.1078360599,19.3093101949,area verde
5813,-99.1055690007,19.3081431749,area verde
5814,-99.1282724965,19.3398441544,area verde
5815,-99.1279478163,19.3209885239,area verde
5816,-99.1434919873,19.3424850609,area verde
5817,-99.1698727905,19.3125702293,area verde
5818,-99.0537986713,19.3592113493,area verde
5819,-99.0241786927,19.3610032285,area verde
5820,-99.034620404,19.3563009293,area verde
5821,-98.9934443631,19.3557051402,area verde
5822,-98.9858914755,19.338673627,area verde
5823,-99.131336436,19.3608234821,area verde
5824,-99.1102621402,19.448506929,area verde
5825,-99.1150078457,19.4347651629,area verde
5826,-99.0934973476,19.4182552635,area verde
5827,-99.1068277374,19.4371764566,area verde
5828,-99.1059606927,19.440243878,area verde
5829,-99.0577433526,19.4297656497,area verde
5830,-99.1151186227,19.4507720147,area verde
5831,-99.0955331213,19.4440312673,area verde
5832,-99.1126003778,19.4257446403,area verde
5833,-99.1134237453,19.454946935,area verde
5834,-99.0834525547,19.4097429378,area verde
5835,-99.0916786343,19.4175920694,area verde
5836,-99.1245499225,19.4106387547,area verde
5837,-99.1217136837,19.4053729314,area verde
5838,-99.0849965339,19.4133506612,area verde
5839,-99.0586909579,19.4254975344,area verde
5840,-99.1019738536,19.4130360466,area verde
5841,-99.0992504048,19.4120328399,area verde
5842,-99.0800096388,19.4069409157,area verde
5843,-99.1231933633,19.4225605239,area verde
5844,-99.0857890765,19.4376139099,area verde
5845,-99.0983236301,19.4117403625,area verde
5846,-99.0920990821,19.4357750223,area verde
5847,-99.1018836564,19.4448009626,area verde
5848,-99.1129035669,19.4119394565,area verde
5849,-99.1076989834,19.4147630074,area verde
5850,-99.0725388215,19.4221078426,area verde
5851,-99.1067043658,19.4185809931,area verde
5852,-99.0828959483,19.418876216,area verde
5853,-99.1223156373,19.4420809799,area verde
5854,-99.0879874785,19.437782316,area verde
5855,-99.0873207341,19.4383117627,area verde
5856,-99.0905375728,19.4385998523,area verde
5857,-99.0696400109,19.4265009081,area verde
5858,-99.0663045581,19.4256907874,area verde
5859,-99.068917801,19.4214634707,area verde
5860,-99.0684449422,19.2459077885,area verde
5861,-99.0729397866,19.2478217824,area verde
5862,-99.1250064632,19.2655692592,area verde
5863,-99.1039863635,19.2712211232,area verde
5864,-99.1149126803,19.2656691425,area verde
5865,-99.1275359543,19.2514456668,area verde
5866,-99.1322247299,19.2669556278,area verde
5867,-99.0848518543,19.3012041907,area verde
5868,-99.1347962584,19.2810371987,area verde
5869,-99.1084154402,19.2269330149,area verde
5870,-99.0570242041,19.2536398698,area verde
5871,-99.1164571318,19.2586935582,area verde
5872,-99.1402171608,19.2819535448,area verde
5873,-99.1188957293,19.2721053209,area verde
5874,-99.1847167853,19.4550084817,area verde
5875,-99.2184759308,19.4458023191,area verde
5876,-99.2036260348,19.4401664893,area verde
5877,-99.1807417472,19.4352385474,area verde
5878,-99.1890707445,19.406652008,area verde
5879,-99.2390498188,19.3951705477,area verde
5880,-99.2442837757,19.3968621964,area verde
5881,-99.2499994906,19.3948960362,area verde
5882,-99.2374753062,19.4085809855,area verde
5883,-99.2154224516,19.4423801806,area verde
5884,-99.205928888,19.4550768661,area verde
5885,-99.215297724,19.4397663484,area verde
5886,-99.2172799202,19.4402742428,area verde
5887,-99.2143941963,19.4415134432,area verde
5888,-99.2251445933,19.4158201016,area verde
5889,-99.1645820818,19.4554962545,area verde
5890,-99.1868585029,19.4076055838,area verde
5891,-99.2184341826,19.436355919,area verde
5892,-99.2038321325,19.4503374821,area verde
5893,-99.1979982201,19.4581901939,area verde
5894,-99.1822594056,19.4385940468,area verde
5895,-99.1820429983,19.4147654967,area verde
5896,-98.9696880302,19.2103065537,area verde
5897,-98.9955828495,19.2179439024,area verde
5898,-98.9728139389,19.2111252381,area verde
5899,-99.064822026,19.184787093,area verde
5900,-99.0566011501,19.200260274,area verde
5901,-99.0893467876,19.1924031252,area verde
5902,-98.9952729635,19.2209640686,area verde
5903,-98.9924904895,19.2146445532,area verde
5904,-99.0571179597,19.2946238483,area verde
5905,-99.0438503871,19.3100297701,area verde
5906,-99.0444117723,19.3108193986,area verde
5907,-99.0608893272,19.2830376302,area verde
5908,-99.0671204687,19.2848163978,area verde
5909,-99.0614300768,19.293316453,area verde
5910,-99.0620395985,19.2963626924,area verde
5911,-99.0674896339,19.2848254454,area verde
5912,-98.9968553513,19.2460308152,area verde
5913,-98.9923238169,19.2938185056,area verde
5914,-98.9632175086,19.3154101205,area verde
5915,-98.9603925372,19.31994558,area verde
5916,-99.0092822146,19.2674417045,area verde
5917,-99.0560130074,19.2799132251,area verde
5918,-99.0069153272,19.2669253279,area verde
5919,-99.0033350907,19.2690146161,area verde
5920,-98.96257303,19.3185439098,area verde
5921,-98.9634249819,19.3182534423,area verde
5922,-98.9627309547,19.317339119,area verde
5923,-98.9643337526,19.3111418023,area verde
5924,-98.9658209838,19.3086411683,area verde
5925,-98.9668432657,19.3087875181,area verde
5926,-98.9720020483,19.3066336422,area verde
5927,-99.0287738078,19.297541195,area verde
5928,-99.0330428185,19.2968577147,area verde
5929,-99.024361987,19.298176822,area verde
5930,-99.0243708854,19.2968389358,area verde
5931,-99.0511963901,19.2865326778,area verde
5932,-98.9661360027,19.2227226984,area verde
5933,-98.9678918204,19.2222745371,area verde
5934,-98.9962348078,19.2774103115,area verde
5935,-98.995490268,19.2708152178,area verde
5936,-98.9967965828,19.2737102831,area verde
5937,-98.9998428268,19.2836560924,area verde
5938,-99.0487109454,19.2952820088,area verde
5939,-99.0492753997,19.3003620054,area verde
5940,-99.0570526282,19.2802986732,area verde
5941,-99.0495501356,19.2836145047,area verde
5942,-99.0585473772,19.2918241943,area verde
5943,-99.0544366264,19.2886389644,area verde
5944,-99.1423810492,19.2944974552,area verde
5945,-99.1402521301,19.285264697,area verde
5946,-99.1445690804,19.2875360955,area verde
5947,-99.2298371384,19.2878392543,area verde
5948,-99.2299060342,19.289276595,area verde
5949,-99.1495459888,19.2872735079,area verde
5950,-99.2255513711,19.2817198612,area verde
5951,-99.1827279383,19.2951005327,area verde
5952,-99.1513922606,19.2909530288,area verde
5953,-99.1679333582,19.2924673336,area verde
5954,-99.170584538,19.2933959018,area verde
5955,-99.1752870103,19.2951072427,area verde
5956,-99.1760107512,19.2951557338,area verde
5957,-99.178282366,19.2952181167,area verde
5958,-99.1596407709,19.2999641124,area verde
5959,-99.157873402,19.296640263,area verde
5960,-99.1655886162,19.2932610112,area verde
5961,-99.1742869763,19.2601763659,area verde
5962,-99.1867267888,19.3019546421,area verde
5963,-99.1862545354,19.2996701382,area verde
5964,-99.1758634384,19.2616376861,area verde
5965,-99.1896907858,19.2992317852,area verde
5966,-99.1909006485,19.3000947938,area verde
5967,-99.1766697654,19.2646227545,area verde
5968,-99.1752918831,19.2896151419,area verde
5969,-99.1756572751,19.2664114624,area verde
5970,-99.1809023023,19.2862696985,area verde
5971,-99.1740214094,19.266778675,area verde
5972,-99.1874727942,19.2810155268,area verde
5973,-99.2390992152,19.2836031823,area verde
5974,-99.2388563862,19.2835237314,area verde
5975,-99.1514355253,19.2772788147,area verde
5976,-99.237436884,19.2858731742,area verde
5977,-99.2381238609,19.2843296797,area verde
5978,-99.2064163364,19.3040598322,area verde
5979,-99.2395735237,19.285216101,area verde
5980,-99.2399056217,19.2854378903,area verde
5981,-99.242593467,19.2780345563,area verde
5982,-99.1027480196,19.2952093326,area verde
5983,-99.1052426249,19.2970920703,area verde
5984,-99.1106091388,19.2928730438,area verde
5985,-99.1211977797,19.3013286546,area verde
5986,-99.2185853464,19.3061282182,area verde
5987,-99.123934505,19.2972309801,area verde
5988,-99.1326456261,19.3073774673,area verde
5989,-99.1291243734,19.3045444695,area verde
5990,-99.137172818,19.3043426084,area verde
5991,-99.1397246288,19.2994544003,area verde
5992,-99.1237304795,19.2905061518,area verde
5993,-99.1273846225,19.2898344607,area verde
5994,-99.214528132,19.2698746021,area verde
5995,-99.2111699073,19.2698188858,area verde
5996,-99.1233374355,19.291964331,area verde
5997,-99.1320757359,19.2954673661,area verde
5998,-99.1337085483,19.2954474955,area verde
5999,-99.1416867089,19.295571831,area verde
6000,-99.1353324537,19.2854792099,area verde
6001,-99.0863644548,19.4428617853,area verde
6002,-99.0865426676,19.4431886868,area verde
6003,-99.0721850574,19.4216288334,area verde
6004,-99.1133465204,19.4285989159,area verde
6005,-99.0641807787,19.4286784746,area verde
6006,-99.1227685752,19.4426829324,area verde
6007,-99.021302682,19.25573881,area verde
6008,-99.20533845,19.3628735327,area verde
6009,-99.2007663588,19.3225092128,area verde
6010,-99.1955131646,19.3669023013,area verde
6011,-99.2244634651,19.3666028189,area verde
6012,-99.1797177561,19.3499037477,area verde
6013,-99.2016984335,19.3706638211,area verde
6014,-99.253164156,19.3664851428,area verde
6015,-99.2072152915,19.3080668649,area verde
6016,-99.2001602925,19.3330178702,area verde
6017,-99.1900494447,19.3548816266,area verde
6018,-99.2489970465,19.3419789794,area verde
6019,-99.1917800628,19.4001795446,area verde
6020,-99.2047949611,19.3925091599,area verde
6021,-99.2431767646,19.3578984483,area verde
6022,-99.2485791166,19.3435337582,area verde
6023,-99.2459499792,19.3600557479,area verde
6024,-99.1955183328,19.3919522061,area verde
6025,-99.2093023667,19.388266074,area verde
6026,-99.2097246084,19.3491480897,area verde
6027,-99.2094448425,19.3487824992,area verde
6028,-99.2055391497,19.3064046845,area verde
6029,-99.2155738825,19.3516385432,area verde
6030,-99.2145873314,19.3085821334,area verde
6031,-99.2099870734,19.3103978247,area verde
6032,-99.1925617417,19.3838154093,area verde
6033,-99.1860556112,19.3487717507,area verde
6034,-99.219640025,19.3863917888,area verde
6035,-99.2056876667,19.3419988043,area verde
6036,-99.179007205,19.3611620422,area verde
6037,-99.2032311812,19.3609610283,area verde
6038,-99.1934051596,19.4015797132,area verde
6039,-99.2501389573,19.3748679069,area verde
6040,-99.2066415435,19.3920722598,area verde
6041,-99.2072297606,19.5117628644,area verde
6042,-99.1936841387,19.4891446731,area verde
6043,-99.1832063486,19.4960579369,area verde
6044,-99.2364481882,19.3464675358,area verde
6045,-99.2601233343,19.3739986738,area verde
6046,-99.252817274,19.3668356598,area verde
6047,-99.2241073676,19.365657743,area verde
6048,-99.2119189727,19.3959829417,area verde
6049,-99.175480154,19.4999231026,area verde
6050,-99.2114580634,19.3961897065,area verde
6051,-99.1922117088,19.5106210477,area verde
6052,-99.1759778016,19.4694646883,area verde
6053,-99.1880401114,19.4696528594,area verde
6054,-99.2004657684,19.4837867222,area verde
6055,-99.1745180345,19.5053159285,area verde
6056,-99.2076657257,19.502465781,area verde
6057,-99.1681408325,19.4670717512,area verde
6058,-99.1085091722,19.3103378825,area verde
6059,-99.1830312728,19.3173220839,area verde
6060,-99.2066713098,19.5025301233,area verde
6061,-99.1718530773,19.4631592655,area verde
6062,-99.1762503492,19.3055885664,area verde
6063,-99.213815515,19.3217526734,area verde
6064,-99.1699475814,19.3192421593,area verde
6065,-99.1132080073,19.3265019416,area verde
6066,-99.1331747007,19.3114003992,area verde
6067,-99.1341375936,19.3419696466,area verde
6068,-99.1008536583,19.3196759625,area verde
6069,-99.1756994547,19.5006604305,area verde
6070,-99.1578068629,19.3078065412,area verde
6071,-99.1008316931,19.3205179477,area verde
6072,-99.1267245841,19.3227910244,area verde
6073,-99.1918649765,19.3075267761,area verde
6074,-99.1151511729,19.3179151871,area verde
6075,-99.1058648712,19.3184363727,area verde
6076,-99.1400732044,19.3326313878,area verde
6077,-99.1618250377,19.3210621079,area verde
6078,-99.1032537108,19.3034593027,area verde
6079,-99.1009839606,19.3134261487,area verde
6080,-99.1842798139,19.3353545797,area verde
6081,-99.1254423257,19.3219454953,area verde
6082,-99.1256908821,19.3249511664,area verde
6083,-99.1131444313,19.3277491346,area verde
6084,-99.1021696872,19.3232300212,area verde
6085,-99.1023939385,19.3104897457,area verde
6086,-99.1026795081,19.3105035479,area verde
6087,-99.1026083128,19.3132651501,area verde
6088,-99.1337622598,19.3324708201,area verde
6089,-99.1027815708,19.3040525962,area verde
6090,-99.1363287059,19.3310403796,area verde
6091,-99.0853225668,19.338974474,area verde
6092,-99.0613266689,19.3417816325,area verde
6093,-99.0653460783,19.363326598,area verde
6094,-99.0640889139,19.3520470268,area verde
6095,-99.1070301925,19.3641132203,area verde
6096,-99.0566394657,19.3548702578,area verde
6097,-99.0768481724,19.2921005571,area verde
6098,-99.0316322088,19.3445566143,area verde
6099,-99.0562664302,19.3097319904,area verde
6100,-99.0397416538,19.3727445102,area verde
6101,-99.0563796225,19.3547428062,area verde
6102,-99.0416315194,19.3904178281,area verde
6103,-99.0381537485,19.3319517405,area verde
6104,-99.0383960313,19.3569310302,area verde
6105,-99.1021681878,19.3723789742,area verde
6106,-99.0671355124,19.3504229313,area verde
6107,-99.067286041,19.3503590292,area verde
6108,-99.0586605598,19.370227159,area verde
6109,-99.0515213685,19.3830620716,area verde
6110,-99.0314827161,19.3453485303,area verde
6111,-99.0452882971,19.3295236001,area verde
6112,-99.0661598975,19.3669344519,area verde
6113,-99.0294714294,19.3289774579,area verde
6114,-99.1063030135,19.3700601336,area verde
6115,-99.0587900471,19.3614680054,area verde
6116,-99.0614818824,19.3674667369,area verde
6117,-99.0638197907,19.3607002995,area verde
6118,-99.0907663712,19.3573417691,area verde
6119,-99.0491186626,19.3626148071,area verde
6120,-99.0380851598,19.3911559485,area verde
6121,-99.0263935801,19.3622209382,area verde
6122,-99.096530041,19.3748204038,area verde
6123,-99.0801203747,19.3720426247,area verde
6124,-99.0799354814,19.3725826632,area verde
6125,-99.2079428724,19.5116002448,area verde
6126,-99.2016265127,19.5105148057,area verde
6127,-99.0646309325,19.343430566,area verde
6128,-99.1674875429,19.4594797186,area verde
6129,-99.0883697712,19.383659876,area verde
6130,-98.9956232914,19.3594056006,area verde
6131,-99.2080780014,19.5069133616,area verde
6132,-99.0809551093,19.390851898,area verde
6133,-99.0523592989,19.3256833581,area verde
6134,-99.1862297092,19.4752639815,area verde
6135,-99.20800648,19.5114370527,area verde
6136,-99.1780713033,19.4774939921,area verde
6137,-99.1993300659,19.5005928507,area verde
6138,-99.1260791602,19.3668154012,area verde
6139,-99.1827376688,19.4844251751,area verde
6140,-99.0237192405,19.3279537721,area verde
6141,-99.1965250135,19.4884142308,area verde
6142,-99.1635634276,19.4619099349,area verde
6143,-99.1525674674,19.4682364741,area verde
6144,-98.9937110875,19.339946187,area verde
6145,-99.0489941159,19.3539232492,area verde
6146,-99.0436542924,19.3810583574,area verde
6147,-99.0789824585,19.3179647933,area verde
6148,-99.0285586438,19.3552852544,area verde
6149,-99.0784201374,19.3183475806,area verde
6150,-99.0893925592,19.3231423483,area verde
6151,-99.0686598095,19.3724838761,area verde
6152,-99.1582566467,19.3668586221,area verde
6153,-99.0977386428,19.3513075277,area verde
6154,-99.0259172431,19.3782883285,area verde
6155,-99.0430706467,19.3463664197,area verde
6156,-99.0396005196,19.3614046308,area verde
6157,-99.079843589,19.4537860349,area verde
6158,-99.126831458,19.5087390516,area verde
6159,-99.1722349037,19.4994620042,area verde
6160,-99.1987102281,19.4897582524,area verde
6161,-99.1610796053,19.4787989369,area verde
6162,-99.1230600169,19.4983540395,area verde
6163,-99.1334968515,19.5470258078,area verde
6164,-99.1383776708,19.5441183576,area verde
6165,-99.1422646432,19.5405075182,area verde
6166,-99.1566856476,19.5335563955,area verde
6167,-99.1549197192,19.5311857714,area verde
6168,-99.1537125492,19.3598464339,area verde
6169,-99.1406489892,19.5149421452,area verde
6170,-99.1369054521,19.4029211821,area verde
6171,-99.1542513482,19.3742432209,area verde
6172,-99.1482975183,19.4022102167,area verde
6173,-99.1516606196,19.5078060104,area verde
6174,-99.1465500727,19.4023164028,area verde
6175,-99.1720831157,19.395025297,area verde
6176,-99.1874699276,19.3743749587,area verde
6177,-99.1563251783,19.3982962193,area verde
6178,-99.1258395384,19.4685045131,area verde
6179,-99.1826683328,19.3686462014,area verde
6180,-99.1208804669,19.4668682746,area verde
6181,-99.1105485735,19.4632509065,area verde
6182,-99.1471735403,19.4952282425,area verde
6183,-99.1396512211,19.4681735799,area verde
6184,-99.1865551993,19.3113404913,area verde
6185,-99.1257338789,19.4708732227,area verde
6186,-99.1258877617,19.4625827501,area verde
6187,-99.1302087422,19.4657286771,area verde
6188,-99.1269087287,19.4632161524,area verde
6189,-99.1166744615,19.4677298262,area verde
6190,-99.1392114973,19.4027679979,area verde
6191,-99.2437312999,19.3342206782,area verde
6192,-99.2013321331,19.3852602845,area verde
6193,-99.2554515996,19.3762092671,area verde
6194,-99.2257841521,19.3724102745,area verde
6195,-99.2532432122,19.3774938659,area verde
6196,-99.1989264004,19.3964529976,area verde
6197,-99.2533125767,19.35906991,area verde
6198,-99.1995752898,19.3951357708,area verde
6199,-99.2127267714,19.3968384441,area verde
6200,-99.2187073519,19.311025982,area verde
6201,-99.2244395955,19.3612682323,area verde
6202,-99.199958014,19.3876813024,area verde
6203,-99.2074191985,19.3322283679,area verde
6204,-99.2010959695,19.3332831894,area verde
6205,-99.2597625703,19.3249606844,area verde
6206,-99.193513026,19.3935871533,area verde
6207,-99.265966501,19.3662158921,area verde
6208,-99.2442223977,19.342738673,area verde
6209,-99.2564954581,19.3676066304,area verde
6210,-99.2398968458,19.3708769527,area verde
6211,-99.222320103,19.3686933361,area verde
6212,-99.2197382977,19.3210469048,area verde
6213,-99.2411253961,19.3565052684,area verde
6214,-99.2158316989,19.365864212,area verde
6215,-99.2047504986,19.4799917821,area verde
6216,-99.2045009122,19.4808960652,area verde
6217,-99.1731253329,19.4946194517,area verde
6218,-99.2065126935,19.5114603307,area verde
6219,-99.2025763854,19.3748439211,area verde
6220,-99.1915500022,19.3481441327,area verde
6221,-99.2671011271,19.3671778164,area verde
6222,-99.2203192008,19.386559838,area verde
6223,-99.2584378682,19.3414790683,area verde
6224,-99.2655688811,19.3716119682,area verde
6225,-99.2155023474,19.3092959227,area verde
6226,-99.2142192562,19.3561484687,area verde
6227,-99.2462819904,19.3733169115,area verde
6228,-99.2075346321,19.3881994342,area verde
6229,-99.205319105,19.5131701484,area verde
6230,-99.1859052265,19.4690156518,area verde
6231,-99.2007235638,19.4971379111,area verde
6232,-99.1665772849,19.4671964519,area verde
6233,-99.1900897272,19.4647644112,area verde
6234,-99.189481533,19.4715240516,area verde
6235,-99.176376088,19.4710447571,area verde
6236,-99.1738010103,19.4622344061,area verde
6237,-99.1895767605,19.5072483332,area verde
6238,-99.1741221408,19.4749899412,area verde
6239,-99.1900411592,19.5066108503,area verde
6240,-99.2012717625,19.4781889686,area verde
6241,-99.2041689832,19.4777935967,area verde
6242,-99.2084974013,19.4796612061,area verde
6243,-99.1772557355,19.3528347774,area verde
6244,-99.2015231677,19.4733962922,area verde
6245,-99.1776426453,19.4708247541,area verde
6246,-99.1756863805,19.4719860653,area verde
6247,-99.203516215,19.5125995829,area verde
6248,-99.1696205927,19.4653720939,area verde
6249,-99.2580080007,19.3984797724,area verde
6250,-99.2825390654,19.3540718239,area verde
6251,-99.2593307587,19.3880564108,area verde
6252,-99.2625454623,19.3506676162,area verde
6253,-99.2773482531,19.3701958805,area verde
6254,-99.3215329177,19.3190718237,area verde
6255,-99.3216884235,19.319401247,area verde
6256,-99.2669699573,19.3556697309,area verde
6257,-99.3285700936,19.3317612209,area verde
6258,-99.2664276972,19.3837090201,area verde
6259,-99.2819564286,19.354888769,area verde
6260,-99.2642393674,19.3576237797,area verde
6261,-99.2640505025,19.3577741854,area verde
6262,-99.282321558,19.376445679,area verde
6263,-99.2743009002,19.3591630151,area verde
6264,-99.2831914223,19.3571987296,area verde
6265,-99.276539992,19.3789602544,area verde
6266,-99.2716598792,19.3673448402,area verde
6267,-99.3006850112,19.3595788449,area verde
6268,-99.29130798,19.3697144983,area verde
6269,-99.2776358964,19.3596513018,area verde
6270,-99.2817567681,19.3569508273,area verde
6271,-99.1357840284,19.4414323565,area verde
6272,-99.1326804614,19.424516869,area verde
6273,-99.1278652208,19.4299768128,area verde
6274,-99.146843364,19.4598149154,area verde
6275,-99.1755019423,19.4219113621,area verde
6276,-99.1411329898,19.4619364769,area verde
6277,-99.1261763203,19.4061873244,area verde
6278,-99.1702955638,19.4191091398,area verde
6279,-99.1337539305,19.4339104564,area verde
6280,-99.167288566,19.4189656499,area verde
6281,-99.1408473509,19.4354715743,area verde
6282,-99.15674631,19.4373960298,area verde
6283,-99.1368637462,19.403715496,area verde
6284,-99.1769990172,19.4081197094,area verde
6285,-99.1764764807,19.4054459893,area verde
6286,-99.1385728273,19.4552440334,area verde
6287,-99.1313594775,19.4529097456,area verde
6288,-99.1538871193,19.4335059263,area verde
6289,-99.1404095957,19.4393494576,area verde
6290,-99.1334789279,19.4206013194,area verde
6291,-99.1383150183,19.4565646915,area verde
6292,-99.1602524931,19.4202059614,area verde
6293,-99.1756456973,19.4114918334,area verde
6294,-99.1459331374,19.4040808334,area verde
6295,-99.1292892054,19.457061862,area verde
6296,-99.1454187043,19.4385077417,area verde
6297,-99.1443195718,19.4395057016,area verde
6298,-99.1596367315,19.4178188146,area verde
6299,-99.1372225366,19.4493755761,area verde
6300,-99.1280478522,19.4122144037,area verde
6301,-99.1709993155,19.4219779344,area verde
6302,-99.1431455216,19.4493737724,area verde
6303,-99.156264294,19.462409105,area verde
6304,-99.1741565551,19.4046046321,area verde
6305,-99.1526296553,19.4496330981,area verde
6306,-99.1552764307,19.4231651139,area verde
6307,-99.1508717674,19.447754537,area verde
6308,-99.172261918,19.4217095972,area verde
6309,-99.1717963176,19.4158299295,area verde
6310,-99.1584115476,19.4335691455,area verde
6311,-99.1250548527,19.4556267449,area verde
6312,-99.1586925314,19.5070038836,area verde
6313,-99.1225199778,19.3083907582,area verde
6314,-99.1272100583,19.3215952865,area verde
6315,-99.1622913945,19.357422444,area verde
6316,-99.1283755583,19.3224227407,area verde
6317,-99.1200276586,19.3274661855,area verde
6318,-99.126572172,19.320497113,area verde
6319,-99.1594944438,19.3238116181,area verde
6320,-99.1093096049,19.3062161521,area verde
6321,-99.0998856473,19.310917062,area verde
6322,-99.112656896,19.3060638777,area verde
6323,-99.1229349079,19.3109895042,area verde
6324,-99.1238521904,19.355652789,area verde
6325,-99.1350101848,19.3185653854,area verde
6326,-99.1366569507,19.3111438631,area verde
6327,-99.1190204438,19.3261524587,area verde
6328,-99.1392750344,19.3088218682,area verde
6329,-99.1177716836,19.3285880293,area verde
6330,-99.1096992886,19.3276764141,area verde
6331,-99.1233439522,19.3204199579,area verde
6332,-99.1216110071,19.3272750872,area verde
6333,-99.1185051049,19.3234724617,area verde
6334,-99.1309801204,19.3083256901,area verde
6335,-99.118569502,19.3233544054,area verde
6336,-99.1226482689,19.3064744919,area verde
6337,-99.1131510364,19.3249695352,area verde
6338,-99.1392547802,19.3404644591,area verde
6339,-99.1359124837,19.3191149133,area verde
6340,-99.1159506118,19.3253167056,area verde
6341,-99.1101441604,19.3256132742,area verde
6342,-99.1253163263,19.338359048,area verde
6343,-99.1056800336,19.3029321101,area verde
6344,-99.1282186023,19.3416335105,area verde
6345,-99.1257717329,19.3384840824,area verde
6346,-99.1469773671,19.3457266064,area verde
6347,-99.1337557176,19.3276966973,area verde
6348,-99.1487000605,19.3652581391,area verde
6349,-99.1595974247,19.3783706899,area verde
6350,-99.153053902,19.3889706819,area verde
6351,-99.1389274908,19.3616711787,area verde
6352,-99.1813597339,19.3678396104,area verde
6353,-99.1476434334,19.3982403393,area verde
6354,-99.1415449811,19.4025806459,area verde
6355,-99.1591411856,19.3581548008,area verde
6356,-99.1529613378,19.3935349268,area verde
6357,-99.151773147,19.3982519164,area verde
6358,-99.1531726501,19.3982696848,area verde
6359,-99.1646179169,19.3880219184,area verde
6360,-99.18186593,19.310860039,area verde
6361,-99.1049357478,19.3234668166,area verde
6362,-99.1156422645,19.3218994438,area verde
6363,-99.1744202692,19.3421000963,area verde
6364,-99.1826170372,19.3296432835,area verde
6365,-99.1844811575,19.3306426039,area verde
6366,-99.1386677241,19.3313469091,area verde
6367,-99.1742279819,19.3435200084,area verde
6368,-99.1869706025,19.3304212574,area verde
6369,-99.1372687038,19.339472804,area verde
6370,-99.1940727151,19.3295306368,area verde
6371,-99.131316188,19.3176141178,area verde
6372,-99.1943171993,19.3286561883,area verde
6373,-99.1142055669,19.3332781759,area verde
6374,-99.1147150544,19.3140705497,area verde
6375,-99.1145850749,19.315202169,area verde
6376,-99.1101728932,19.3163471994,area verde
6377,-99.1102006147,19.3221948596,area verde
6378,-99.1849247291,19.3034180164,area verde
6379,-99.1107122729,19.3193159209,area verde
6380,-99.1492464672,19.3415953505,area verde
6381,-99.1729589175,19.3430116874,area verde
6382,-99.1528505015,19.3526129589,area verde
6383,-99.1480724097,19.3552393114,area verde
6384,-99.1020670033,19.3044967097,area verde
6385,-99.0629469903,19.456713234,area verde
6386,-99.1973627476,19.4752571226,area verde
6387,-99.1833859996,19.5030551901,area verde
6388,-99.1529393231,19.4757762485,area verde
6389,-99.1996704957,19.484460371,area verde
6390,-99.2134359221,19.4840466555,area verde
6391,-99.1666747613,19.485263597,area verde
6392,-99.1640600061,19.4629073992,area verde
6393,-99.2069817883,19.5031277461,area verde
6394,-98.9922034161,19.2144648377,area verde
6395,-99.0527175166,19.2871658222,area verde
6396,-99.1981690698,19.4901972959,area verde
6397,-99.0441831474,19.3028847417,area verde
6398,-99.1549765756,19.4890156049,area verde
6399,-99.1990974228,19.4959781746,area verde
6400,-98.9838512605,19.2989796287,area verde
6401,-99.0078203893,19.274239514,area verde
6402,-99.0088058111,19.2761016309,area verde
6403,-99.1604495325,19.3985655021,area verde
6404,-99.1915335224,19.3729921802,area verde
6405,-99.1806649831,19.3673259136,area verde
6406,-99.1358591244,19.3874772884,area verde
6407,-99.1556673567,19.3957466342,area verde
6408,-99.1892911342,19.3726185623,area verde
6409,-99.1406801673,19.403504812,area verde
6410,-99.1507877015,19.3913588457,area verde
